ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
GOBP_HISTONE_H2B_UBIQUITINATION GOBP_HISTONE_H2B_UBIQUITINATION 2/324 12/11008 0.046916011210111 0.863839582050052 0.85832406832458 ENSG00000134371/ENSG00000006712 2
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION 2/324 12/11008 0.046916011210111 0.863839582050052 0.85832406832458 ENSG00000130816/ENSG00000101096 2
GOCC_CYTOPLASMIC_EXOSOME_RNASE_COMPLEX GOCC_CYTOPLASMIC_EXOSOME_RNASE_COMPLEX 2/324 12/11008 0.046916011210111 0.863839582050052 0.85832406832458 ENSG00000083520/ENSG00000120699 2
GOCC_DNA_REPLICATION_PREINITIATION_COMPLEX GOCC_DNA_REPLICATION_PREINITIATION_COMPLEX 2/324 12/11008 0.046916011210111 0.863839582050052 0.85832406832458 ENSG00000147536/ENSG00000100297 2
GOCC_MITOTIC_SPINDLE_MIDZONE GOCC_MITOTIC_SPINDLE_MIDZONE 2/324 12/11008 0.046916011210111 0.863839582050052 0.85832406832458 ENSG00000178999/ENSG00000198901 2
HP_ABNORMAL_CIRCULATING_METHIONINE_CONCENTRATION HP_ABNORMAL_CIRCULATING_METHIONINE_CONCENTRATION 2/324 12/11008 0.046916011210111 0.863839582050052 0.85832406832458 ENSG00000168288/ENSG00000198677 2
HP_NEOPLASM_OF_THE_PARATHYROID_GLAND HP_NEOPLASM_OF_THE_PARATHYROID_GLAND 2/324 12/11008 0.046916011210111 0.863839582050052 0.85832406832458 ENSG00000134371/ENSG00000133895 2
HP_POLYGENIC_INHERITANCE HP_POLYGENIC_INHERITANCE 2/324 12/11008 0.046916011210111 0.863839582050052 0.85832406832458 ENSG00000078369/ENSG00000186716 2
HP_PRIMITIVE_REFLEX HP_PRIMITIVE_REFLEX 2/324 12/11008 0.046916011210111 0.863839582050052 0.85832406832458 ENSG00000159363/ENSG00000130816 2
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS 5/324 67/11008 0.04697666858492 0.863839582050052 0.85832406832458 ENSG00000167900/ENSG00000176890/ENSG00000155085/ENSG00000130830/ENSG00000176974 5
GOBP_ANOIKIS GOBP_ANOIKIS 3/324 28/11008 0.0480942138863576 0.863839582050052 0.85832406832458 ENSG00000196781/ENSG00000101412/ENSG00000142208 3
GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY 3/324 28/11008 0.0480942138863576 0.863839582050052 0.85832406832458 ENSG00000163389/ENSG00000092969/ENSG00000184277 3
GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN 3/324 28/11008 0.0480942138863576 0.863839582050052 0.85832406832458 ENSG00000166851/ENSG00000146670/ENSG00000184357 3
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS 3/324 28/11008 0.0480942138863576 0.863839582050052 0.85832406832458 ENSG00000109572/ENSG00000173208/ENSG00000010810 3
GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS 3/324 28/11008 0.0480942138863576 0.863839582050052 0.85832406832458 ENSG00000138030/ENSG00000142208/ENSG00000178567 3
GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS 3/324 28/11008 0.0480942138863576 0.863839582050052 0.85832406832458 ENSG00000128309/ENSG00000128311/ENSG00000176974 3
HP_LACK_OF_SKIN_ELASTICITY HP_LACK_OF_SKIN_ELASTICITY 3/324 28/11008 0.0480942138863576 0.863839582050052 0.85832406832458 ENSG00000062822/ENSG00000092969/ENSG00000087460 3
HP_IRREGULAR_HYPERPIGMENTATION HP_IRREGULAR_HYPERPIGMENTATION 11/324 212/11008 0.0489348042770826 0.875864556274077 0.870272264508146 ENSG00000188827/ENSG00000221829/ENSG00000153827/ENSG00000163389/ENSG00000142208/ENSG00000103510/ENSG00000141499/ENSG00000087460/ENSG00000133895/ENSG00000108510/ENSG00000198677 11
GOBP_PLASMA_MEMBRANE_ORGANIZATION GOBP_PLASMA_MEMBRANE_ORGANIZATION 6/324 90/11008 0.0492992078897781 0.879312352570641 0.873698047032487 ENSG00000136717/ENSG00000173208/ENSG00000109062/ENSG00000142208/ENSG00000097033/ENSG00000092969 6
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION 4/324 48/11008 0.0520637651515433 0.889551428905978 0.883871748074497 ENSG00000167513/ENSG00000178999/ENSG00000166851/ENSG00000126226 4
GOMF_MICROTUBULE_MOTOR_ACTIVITY GOMF_MICROTUBULE_MOTOR_ACTIVITY 4/324 48/11008 0.0520637651515433 0.889551428905978 0.883871748074497 ENSG00000237649/ENSG00000116852/ENSG00000079616/ENSG00000142945 4
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS 5/324 69/11008 0.0521785001644226 0.889551428905978 0.883871748074497 ENSG00000086589/ENSG00000169251/ENSG00000166851/ENSG00000142208/ENSG00000010810 5
HP_DISPROPORTIONATE_TALL_STATURE HP_DISPROPORTIONATE_TALL_STATURE 5/324 69/11008 0.0521785001644226 0.889551428905978 0.883871748074497 ENSG00000109685/ENSG00000153827/ENSG00000142208/ENSG00000103510/ENSG00000108510 5
GOBP_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY GOBP_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY 3/324 29/11008 0.0525144147262461 0.889551428905978 0.883871748074497 ENSG00000173207/ENSG00000134222/ENSG00000142208 3
GOCC_MLL1_2_COMPLEX GOCC_MLL1_2_COMPLEX 3/324 29/11008 0.0525144147262461 0.889551428905978 0.883871748074497 ENSG00000103510/ENSG00000106290/ENSG00000133895 3
HP_ABNORMAL_QT_INTERVAL HP_ABNORMAL_QT_INTERVAL 3/324 29/11008 0.0525144147262461 0.889551428905978 0.883871748074497 ENSG00000134371/ENSG00000087460/ENSG00000133895 3
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR 8/324 139/11008 0.052841517699212 0.889551428905978 0.883871748074497 ENSG00000178999/ENSG00000183955/ENSG00000101412/ENSG00000111206/ENSG00000110108/ENSG00000142208/ENSG00000007968/ENSG00000075218 8
HP_NEOPLASM_OF_THE_SKIN HP_NEOPLASM_OF_THE_SKIN 8/324 139/11008 0.052841517699212 0.889551428905978 0.883871748074497 ENSG00000188827/ENSG00000159753/ENSG00000163389/ENSG00000083799/ENSG00000142208/ENSG00000141499/ENSG00000087460/ENSG00000133895 8
GOBP_REGULATION_OF_DNA_REPLICATION GOBP_REGULATION_OF_DNA_REPLICATION 7/324 115/11008 0.0530596106341071 0.889551428905978 0.883871748074497 ENSG00000167513/ENSG00000147536/ENSG00000104472/ENSG00000167136/ENSG00000123374/ENSG00000106028/ENSG00000161692 7
GOBP_CARDIAC_ATRIUM_MORPHOGENESIS GOBP_CARDIAC_ATRIUM_MORPHOGENESIS 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000109685/ENSG00000092969 2
GOBP_HISTONE_H4_K20_METHYLATION GOBP_HISTONE_H4_K20_METHYLATION 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000109685/ENSG00000183955 2
GOBP_MEIOTIC_SPINDLE_ORGANIZATION GOBP_MEIOTIC_SPINDLE_ORGANIZATION 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000135476/ENSG00000157456 2
GOBP_MYELIN_MAINTENANCE GOBP_MYELIN_MAINTENANCE 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000173208/ENSG00000142208 2
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000167513/ENSG00000178999 2
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000176890/ENSG00000176974 2
GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000116473/ENSG00000125249 2
GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000136717/ENSG00000173406 2
GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000113758/ENSG00000116473 2
GOBP_RNA_SURVEILLANCE GOBP_RNA_SURVEILLANCE 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000120699/ENSG00000126226 2
GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REPRESSOR_COMPLEX GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REPRESSOR_COMPLEX 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000136717/ENSG00000175550 2
GOMF_MAP_KINASE_ACTIVITY GOMF_MAP_KINASE_ACTIVITY 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000107643/ENSG00000069956 2
HP_LATERAL_CLAVICLE_HOOK HP_LATERAL_CLAVICLE_HOOK 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000167513/ENSG00000119333 2
HP_MACROORCHIDISM HP_MACROORCHIDISM 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000142208/ENSG00000087460 2
HP_REDUCED_CIRCULATING_PROLACTIN_CONCENTRATION HP_REDUCED_CIRCULATING_PROLACTIN_CONCENTRATION 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000142208/ENSG00000087460 2
HP_SECONDARY_GROWTH_HORMONE_DEFICIENCY HP_SECONDARY_GROWTH_HORMONE_DEFICIENCY 2/324 13/11008 0.0543914040335165 0.889551428905978 0.883871748074497 ENSG00000142208/ENSG00000133895 2
GOBP_REGULATION_OF_HISTONE_METHYLATION GOBP_REGULATION_OF_HISTONE_METHYLATION 5/324 70/11008 0.0549005442660329 0.895018745534467 0.889304156531918 ENSG00000130816/ENSG00000103510/ENSG00000006712/ENSG00000184357/ENSG00000101945 5
GOBP_CELL_KILLING GOBP_CELL_KILLING 6/324 93/11008 0.0561897379670106 0.910238191940277 0.904426428569605 ENSG00000171552/ENSG00000124635/ENSG00000197903/ENSG00000198830/ENSG00000092969/ENSG00000107643 6
GOBP_LIPID_HOMEOSTASIS GOBP_LIPID_HOMEOSTASIS 6/324 93/11008 0.0561897379670106 0.910238191940277 0.904426428569605 ENSG00000159363/ENSG00000174738/ENSG00000128699/ENSG00000169714/ENSG00000062822/ENSG00000108510 6
GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION 3/324 30/11008 0.0571232285762372 0.914334042738414 0.908496127844052 ENSG00000135476/ENSG00000166851/ENSG00000115163 3
HP_ABNORMAL_CALCIUM_PHOSPHATE_REGULATING_HORMONE_LEVEL HP_ABNORMAL_CALCIUM_PHOSPHATE_REGULATING_HORMONE_LEVEL 3/324 30/11008 0.0571232285762372 0.914334042738414 0.908496127844052 ENSG00000134371/ENSG00000087460/ENSG00000133895 3
HP_PEPTIC_ULCER HP_PEPTIC_ULCER 3/324 30/11008 0.0571232285762372 0.914334042738414 0.908496127844052 ENSG00000134371/ENSG00000042753/ENSG00000133895 3
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING 7/324 117/11008 0.0572163575047257 0.914334042738414 0.908496127844052 ENSG00000167513/ENSG00000178999/ENSG00000173559/ENSG00000166851/ENSG00000123374/ENSG00000126226/ENSG00000075218 7
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION 8/324 142/11008 0.0584836199355817 0.914334042738414 0.908496127844052 ENSG00000167513/ENSG00000178999/ENSG00000173559/ENSG00000134371/ENSG00000166851/ENSG00000123374/ENSG00000126226/ENSG00000075218 8
HP_CAFE_AU_LAIT_SPOT HP_CAFE_AU_LAIT_SPOT 8/324 142/11008 0.0584836199355817 0.914334042738414 0.908496127844052 ENSG00000188827/ENSG00000221829/ENSG00000153827/ENSG00000142208/ENSG00000103510/ENSG00000133895/ENSG00000108510/ENSG00000198677 8
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION 6/324 94/11008 0.0586091452841974 0.914334042738414 0.908496127844052 ENSG00000178999/ENSG00000173559/ENSG00000166851/ENSG00000123374/ENSG00000161692/ENSG00000101224 6
HP_CONFUSION HP_CONFUSION 4/324 50/11008 0.0589171832540984 0.914334042738414 0.908496127844052 ENSG00000159363/ENSG00000130816/ENSG00000087460/ENSG00000133895 4
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY 12/324 246/11008 0.0599443264540769 0.914334042738414 0.908496127844052 ENSG00000171552/ENSG00000115239/ENSG00000144746/ENSG00000170310/ENSG00000166851/ENSG00000109062/ENSG00000163818/ENSG00000142208/ENSG00000116473/ENSG00000118640/ENSG00000221838/ENSG00000125249 12
GOCC_POLYMERIC_CYTOSKELETAL_FIBER GOCC_POLYMERIC_CYTOSKELETAL_FIBER 19/324 440/11008 0.0610477196373652 0.914334042738414 0.908496127844052 ENSG00000120913/ENSG00000178999/ENSG00000249115/ENSG00000237649/ENSG00000134222/ENSG00000149503/ENSG00000113758/ENSG00000116852/ENSG00000131351/ENSG00000166851/ENSG00000083799/ENSG00000079616/ENSG00000117632/ENSG00000198901/ENSG00000142945/ENSG00000136811/ENSG00000075218/ENSG00000010810/ENSG00000140941 19
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT 6/324 95/11008 0.0610900200226466 0.914334042738414 0.908496127844052 ENSG00000137825/ENSG00000113758/ENSG00000112697/ENSG00000116473/ENSG00000106460/ENSG00000010810 6
GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE 6/324 95/11008 0.0610900200226466 0.914334042738414 0.908496127844052 ENSG00000078369/ENSG00000159753/ENSG00000083799/ENSG00000142208/ENSG00000087460/ENSG00000010810 6
GOBP_GLIAL_CELL_MIGRATION GOBP_GLIAL_CELL_MIGRATION 3/324 31/11008 0.0619168543862359 0.914334042738414 0.908496127844052 ENSG00000173546/ENSG00000092969/ENSG00000173406 3
GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY 3/324 31/11008 0.0619168543862359 0.914334042738414 0.908496127844052 ENSG00000154258/ENSG00000159363/ENSG00000173208 3
GOMF_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR GOMF_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR 3/324 31/11008 0.0619168543862359 0.914334042738414 0.908496127844052 ENSG00000137825/ENSG00000155085/ENSG00000130830 3
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_SULPHUR_CONTAINING_GROUPS GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_SULPHUR_CONTAINING_GROUPS 3/324 31/11008 0.0619168543862359 0.914334042738414 0.908496127844052 ENSG00000128309/ENSG00000128311/ENSG00000182022 3
HP_ABNORMALITY_OF_CIRCULATING_GLUCOCORTICOID_LEVEL HP_ABNORMALITY_OF_CIRCULATING_GLUCOCORTICOID_LEVEL 3/324 31/11008 0.0619168543862359 0.914334042738414 0.908496127844052 ENSG00000142208/ENSG00000087460/ENSG00000133895 3
GOBP_BASE_EXCISION_REPAIR_GAP_FILLING GOBP_BASE_EXCISION_REPAIR_GAP_FILLING 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000105486/ENSG00000062822 2
GOBP_CENTRIOLE_CENTRIOLE_COHESION GOBP_CENTRIOLE_CENTRIOLE_COHESION 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000126001/ENSG00000136811 2
GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000176890/ENSG00000176974 2
GOBP_DETERMINATION_OF_ADULT_LIFESPAN GOBP_DETERMINATION_OF_ADULT_LIFESPAN 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000085999/ENSG00000167186 2
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000137825/ENSG00000113758 2
GOBP_POSITIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE GOBP_POSITIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000167513/ENSG00000135476 2
GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000086589/ENSG00000100614 2
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000167513/ENSG00000126226 2
GOBP_RESPONSE_TO_PROSTAGLANDIN_E GOBP_RESPONSE_TO_PROSTAGLANDIN_E 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000078369/ENSG00000142208 2
GOMF_ADRENERGIC_RECEPTOR_BINDING GOMF_ADRENERGIC_RECEPTOR_BINDING 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000109062/ENSG00000087460 2
GOMF_HISTONE_KINASE_ACTIVITY GOMF_HISTONE_KINASE_ACTIVITY 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000178999/ENSG00000123374 2
GOMF_TRANSLATION_REPRESSOR_ACTIVITY_MRNA_REGULATORY_ELEMENT_BINDING GOMF_TRANSLATION_REPRESSOR_ACTIVITY_MRNA_REGULATORY_ELEMENT_BINDING 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000176890/ENSG00000176974 2
HP_ABNORMAL_PROLACTIN_LEVEL HP_ABNORMAL_PROLACTIN_LEVEL 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000142208/ENSG00000087460 2
HP_EMG_DECREMENTAL_RESPONSE_OF_COMPOUND_MUSCLE_ACTION_POTENTIAL_TO_REPETITIVE_NERVE_STIMULATION HP_EMG_DECREMENTAL_RESPONSE_OF_COMPOUND_MUSCLE_ACTION_POTENTIAL_TO_REPETITIVE_NERVE_STIMULATION 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000136717/ENSG00000155085 2
HP_RECURRENT_STAPHYLOCOCCAL_INFECTIONS HP_RECURRENT_STAPHYLOCOCCAL_INFECTIONS 2/324 14/11008 0.0622525778917452 0.914334042738414 0.908496127844052 ENSG00000198001/ENSG00000177663 2
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE 4/324 51/11008 0.0625155137641033 0.914334042738414 0.908496127844052 ENSG00000121281/ENSG00000173208/ENSG00000118640/ENSG00000177663 4
GOCC_CONDENSED_NUCLEAR_CHROMOSOME GOCC_CONDENSED_NUCLEAR_CHROMOSOME 4/324 51/11008 0.0625155137641033 0.914334042738414 0.908496127844052 ENSG00000103275/ENSG00000149503/ENSG00000166851/ENSG00000101945 4
GOBP_GRANULOCYTE_MIGRATION GOBP_GRANULOCYTE_MIGRATION 5/324 73/11008 0.0635509630019359 0.925381601976889 0.919473149721333 ENSG00000198001/ENSG00000168421/ENSG00000130830/ENSG00000092969/ENSG00000177663 5
HP_ABNORMAL_METATARSAL_MORPHOLOGY HP_ABNORMAL_METATARSAL_MORPHOLOGY 6/324 96/11008 0.0636324133416419 0.925381601976889 0.919473149721333 ENSG00000109685/ENSG00000164087/ENSG00000163818/ENSG00000079616/ENSG00000142208/ENSG00000087460 6
HP_ECTOPIC_CALCIFICATION HP_ECTOPIC_CALCIFICATION 8/324 145/11008 0.0644932925452506 0.935244092178861 0.929272669087971 ENSG00000157184/ENSG00000134371/ENSG00000042753/ENSG00000164209/ENSG00000141499/ENSG00000087460/ENSG00000133895/ENSG00000108733 8
GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY 14/324 304/11008 0.0655315016117674 0.946820220041473 0.940774884741139 ENSG00000178999/ENSG00000249115/ENSG00000237649/ENSG00000149503/ENSG00000157456/ENSG00000131351/ENSG00000168061/ENSG00000166851/ENSG00000112877/ENSG00000123374/ENSG00000198901/ENSG00000115163/ENSG00000101057/ENSG00000165410 14
GOMF_TUBULIN_BINDING GOMF_TUBULIN_BINDING 13/324 277/11008 0.0659716998812393 0.946820220041473 0.940774884741139 ENSG00000161888/ENSG00000237649/ENSG00000134222/ENSG00000116852/ENSG00000131351/ENSG00000166851/ENSG00000079616/ENSG00000117632/ENSG00000198901/ENSG00000142945/ENSG00000075218/ENSG00000010810/ENSG00000140941 13
GOBP_PEPTIDYL_LYSINE_TRIMETHYLATION GOBP_PEPTIDYL_LYSINE_TRIMETHYLATION 4/324 52/11008 0.0662270823264019 0.946820220041473 0.940774884741139 ENSG00000168298/ENSG00000124575/ENSG00000100483/ENSG00000101945 4
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE 6/324 97/11008 0.0662363366591086 0.946820220041473 0.940774884741139 ENSG00000167513/ENSG00000135476/ENSG00000142208/ENSG00000146670/ENSG00000161692/ENSG00000101224 6
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT 3/324 32/11008 0.0668912276858051 0.946820220041473 0.940774884741139 ENSG00000157184/ENSG00000173208/ENSG00000142208 3
GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR 3/324 32/11008 0.0668912276858051 0.946820220041473 0.940774884741139 ENSG00000101412/ENSG00000142208/ENSG00000116473 3
GOBP_RECOMBINATIONAL_REPAIR GOBP_RECOMBINATIONAL_REPAIR 8/324 147/11008 0.0687056008154933 0.946820220041473 0.940774884741139 ENSG00000147536/ENSG00000188827/ENSG00000173559/ENSG00000085999/ENSG00000073050/ENSG00000163605/ENSG00000141499/ENSG00000100297 8
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION 10/324 199/11008 0.0696352449039511 0.946820220041473 0.940774884741139 ENSG00000167513/ENSG00000178999/ENSG00000173559/ENSG00000101412/ENSG00000134371/ENSG00000166851/ENSG00000123374/ENSG00000126226/ENSG00000075218/ENSG00000133895 10
HP_NEPHROLITHIASIS HP_NEPHROLITHIASIS 5/324 75/11008 0.0697198909226443 0.946820220041473 0.940774884741139 ENSG00000134371/ENSG00000042753/ENSG00000109062/ENSG00000087460/ENSG00000133895 5
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION 4/324 53/11008 0.0700508461160457 0.946820220041473 0.940774884741139 ENSG00000137825/ENSG00000113758/ENSG00000122862/ENSG00000010810 4
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS 2/324 15/11008 0.0704705028005081 0.946820220041473 0.940774884741139 ENSG00000166851/ENSG00000123374 2
GOBP_DENDRITIC_SPINE_MAINTENANCE GOBP_DENDRITIC_SPINE_MAINTENANCE 2/324 15/11008 0.0704705028005081 0.946820220041473 0.940774884741139 ENSG00000137825/ENSG00000010810 2
GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS 2/324 15/11008 0.0704705028005081 0.946820220041473 0.940774884741139 ENSG00000176890/ENSG00000155085 2
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_APICAL_BASAL_POLARITY GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_APICAL_BASAL_POLARITY 2/324 15/11008 0.0704705028005081 0.946820220041473 0.940774884741139 ENSG00000109062/ENSG00000125249 2
GOBP_MITOCHONDRIAL_DNA_REPLICATION GOBP_MITOCHONDRIAL_DNA_REPLICATION 2/324 15/11008 0.0704705028005081 0.946820220041473 0.940774884741139 ENSG00000167136/ENSG00000106028 2
GOBP_NUCLEAR_BODY_ORGANIZATION GOBP_NUCLEAR_BODY_ORGANIZATION 2/324 15/11008 0.0704705028005081 0.946820220041473 0.940774884741139 ENSG00000130956/ENSG00000141499 2
