ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
GOBP_RESPONSE_TO_STARVATION GOBP_RESPONSE_TO_STARVATION 4/44 143/11008 0.00247704176736408 0.0448420599748226 0.038392547104323 ENSG00000128272/ENSG00000100889/ENSG00000100330/ENSG00000130766 4
GOBP_VITAMIN_METABOLIC_PROCESS GOBP_VITAMIN_METABOLIC_PROCESS 3/44 68/11008 0.00249143952368322 0.0448420599748226 0.038392547104323 ENSG00000182199/ENSG00000135069/ENSG00000065911 3
GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY 5/44 239/11008 0.00251893326414859 0.0448420599748226 0.038392547104323 ENSG00000105281/ENSG00000151012/ENSG00000103257/ENSG00000168003/ENSG00000196517 5
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH 2/44 19/11008 0.00255723729119092 0.0448420599748226 0.038392547104323 ENSG00000128272/ENSG00000151012 2
HP_PTERYGIUM HP_PTERYGIUM 2/44 19/11008 0.00255723729119092 0.0448420599748226 0.038392547104323 ENSG00000092621/ENSG00000135069 2
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS 3/44 70/11008 0.00270624709532627 0.0467950546767469 0.0400646478314132 ENSG00000128272/ENSG00000151012/ENSG00000130766 3
GOMF_ORGANIC_ACID_BINDING GOMF_ORGANIC_ACID_BINDING 3/44 71/11008 0.00281780844086857 0.0467950546767469 0.0400646478314132 ENSG00000182199/ENSG00000130766/ENSG00000090861 3
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS 2/44 20/11008 0.00283417718716672 0.0467950546767469 0.0400646478314132 ENSG00000128272/ENSG00000130766 2
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION 2/44 20/11008 0.00283417718716672 0.0467950546767469 0.0400646478314132 ENSG00000128272/ENSG00000031698 2
HP_ESOPHAGITIS HP_ESOPHAGITIS 2/44 20/11008 0.00283417718716672 0.0467950546767469 0.0400646478314132 ENSG00000092621/ENSG00000196305 2
HP_MACROGYRIA HP_MACROGYRIA 2/44 20/11008 0.00283417718716672 0.0467950546767469 0.0400646478314132 ENSG00000092621/ENSG00000135069 2
GOCC_VACUOLAR_MEMBRANE GOCC_VACUOLAR_MEMBRANE 6/44 359/11008 0.0028573017256539 0.0467950546767469 0.0400646478314132 ENSG00000008394/ENSG00000172794/ENSG00000136404/ENSG00000103257/ENSG00000168003/ENSG00000086065 6
