ID Description GeneRatio BgRatio pvalue p.adjust qvalue geneID Count
GOBP_MITOTIC_NUCLEAR_DIVISION GOBP_MITOTIC_NUCLEAR_DIVISION 21/324 251/11008 1.61053712852496e-05 0.00206108489022982 0.00204792510658753 ENSG00000167513/ENSG00000178999/ENSG00000135476/ENSG00000183955/ENSG00000148773/ENSG00000237649/ENSG00000010292/ENSG00000103275/ENSG00000134222/ENSG00000121152/ENSG00000134690/ENSG00000149636/ENSG00000013810/ENSG00000166851/ENSG00000151503/ENSG00000079616/ENSG00000198901/ENSG00000142945/ENSG00000146670/ENSG00000101057/ENSG00000126226 21
GOBP_POSITIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION GOBP_POSITIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION 5/324 14/11008 3.44531878401256e-05 0.00430160655008787 0.00427414130021789 ENSG00000167513/ENSG00000167136/ENSG00000123374/ENSG00000106028/ENSG00000161692 5
GOBP_METAPHASE_PLATE_CONGRESSION GOBP_METAPHASE_PLATE_CONGRESSION 9/324 58/11008 4.43230437001842e-05 0.00540213477860103 0.00536764278594712 ENSG00000167513/ENSG00000178999/ENSG00000237649/ENSG00000134222/ENSG00000149503/ENSG00000134690/ENSG00000079616/ENSG00000142945/ENSG00000146670 9
GOCC_CONDENSED_CHROMOSOME GOCC_CONDENSED_CHROMOSOME 18/324 216/11008 6.85933044056254e-05 0.00811805070504193 0.00806621790990481 ENSG00000167513/ENSG00000161888/ENSG00000178999/ENSG00000148773/ENSG00000010292/ENSG00000103275/ENSG00000100162/ENSG00000149503/ENSG00000164104/ENSG00000149636/ENSG00000166851/ENSG00000151503/ENSG00000079616/ENSG00000103510/ENSG00000123374/ENSG00000142945/ENSG00000115163/ENSG00000101945 18
GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION 8/324 48/11008 6.97781267868421e-05 0.00811805070504193 0.00806621790990481 ENSG00000167513/ENSG00000178999/ENSG00000237649/ENSG00000134222/ENSG00000134690/ENSG00000079616/ENSG00000142945/ENSG00000146670 8
GOBP_SPINDLE_ORGANIZATION GOBP_SPINDLE_ORGANIZATION 15/324 164/11008 9.78129985095567e-05 0.0111267719860094 0.0110557288607761 ENSG00000178999/ENSG00000135476/ENSG00000249115/ENSG00000237649/ENSG00000134222/ENSG00000149503/ENSG00000157456/ENSG00000131351/ENSG00000168061/ENSG00000013810/ENSG00000166851/ENSG00000117632/ENSG00000112877/ENSG00000198901/ENSG00000101057 15
GOBP_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC GOBP_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC 12/324 118/11008 0.000179794403417074 0.0200079902411305 0.019880241586071 ENSG00000130816/ENSG00000277775/ENSG00000273983/ENSG00000278828/ENSG00000287080/ENSG00000286522/ENSG00000275379/ENSG00000197153/ENSG00000174842/ENSG00000275714/ENSG00000123374/ENSG00000101945 12
GOBP_CHROMOSOME_LOCALIZATION GOBP_CHROMOSOME_LOCALIZATION 9/324 71/11008 0.000221666000933436 0.0241427289101757 0.0239885804369622 ENSG00000167513/ENSG00000178999/ENSG00000237649/ENSG00000134222/ENSG00000149503/ENSG00000134690/ENSG00000079616/ENSG00000142945/ENSG00000146670 9
GOBP_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM GOBP_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM 4/324 12/11008 0.000302414121210645 0.0315943167673086 0.031392590785543 ENSG00000171552/ENSG00000124635/ENSG00000197903/ENSG00000198830 4
GOCC_MICROTUBULE_ASSOCIATED_COMPLEX GOCC_MICROTUBULE_ASSOCIATED_COMPLEX 11/324 107/11008 0.000302426552373143 0.0315943167673086 0.031392590785543 ENSG00000178999/ENSG00000249115/ENSG00000237649/ENSG00000156042/ENSG00000149503/ENSG00000134690/ENSG00000116852/ENSG00000131351/ENSG00000079616/ENSG00000142945/ENSG00000119333 11
GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION 13/324 144/11008 0.000321792613945785 0.0329451278157695 0.0327347770649691 ENSG00000167513/ENSG00000161888/ENSG00000178999/ENSG00000010292/ENSG00000100162/ENSG00000149503/ENSG00000149636/ENSG00000166851/ENSG00000151503/ENSG00000079616/ENSG00000103510/ENSG00000142945/ENSG00000115163 13
GOBP_NUCLEOSOME_POSITIONING GOBP_NUCLEOSOME_POSITIONING 4/324 13/11008 0.000426734199797442 0.0428323993875119 0.0425589195752578 ENSG00000168298/ENSG00000006712/ENSG00000184357/ENSG00000124575 4
